BATHRM,HF_BATHRM,HEAT,AC,NUM_UNITS,ROOMS,BEDRM,AYB,YR_RMDL,EYB,STORIES,SALEDATE,PRICE,QUALIFIED,SALE_NUM,GBA,BLDG_NUM,STYLE,STRUCT,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,USECODE,LANDAREA,GIS_LAST_MOD_DTTM,SOURCE,CMPLX_NUM,LIVING_GBA,FULLADDRESS,CITY,STATE,ZIPCODE,NATIONALGRID,LATITUDE,LONGITUDE,ASSESSMENT_NBHD,ASSESSMENT_SUBNBHD,CENSUS_TRACT,CENSUS_BLOCK,WARD,SQUARE,X,Y,QUADRANT
2,0,Ht Pump,N,,5,2,1980.0,,1980,,2004-01-22 00:00:00,,U,1,,1,,,,,,,,,0,17,336,2018-07-22 18:01:38,Condominium,2386.0,1184.0,,,,20007.0,,38.903308955,-77.058697975,Georgetown,025 I Georgetown,100.0,,Ward 2,1192.0,-77.05870027020613,38.90331640827043,NW
2,1,Warm Cool,Y,1.0,9,4,1911.0,2001.0,1975,3.0,2000-06-26 00:00:00,625000.0,U,1,1980.0,1,3 Story,Row Inside,Excellent,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,11,2007,2018-07-22 18:01:43,Residential,,,1912 BELMONT ROAD NW,WASHINGTON,DC,20009.0,18S UJ 22629 09934,38.9204085,-77.04597375,Kalorama,029 C Kalorama,4001.0,004001 3007,Ward 1,2539.0,-77.04602757084976,38.92014219545468,NW
1,0,Ht Pump,Y,,3,1,1916.0,2006.0,1919,,2006-10-25 00:00:00,303000.0,Q,1,,1,,,,,,,,,1,16,361,2018-07-22 18:01:38,Condominium,1773.0,658.0,,,,20009.0,,38.92668862,-77.03443105,Columbia Heights,015 A Columbia Heights,2802.0,,Ward 1,2670.0,-77.0344333553476,38.926696078251325,NW
2,0,Ht Pump,N,,4,2,1989.0,,1989,,2016-12-08 00:00:00,616000.0,Q,3,,1,,,,,,,,,0,17,222,2018-07-22 18:01:38,Condominium,1010.0,903.0,,,,20037.0,,38.905876145,-77.05060620500002,Central-tri 1,,5500.0,,Ward 2,36.0,-77.05060850363802,38.90588359658213,NW
3,0,Hot Water Rad,N,1.0,7,3,1935.0,2011.0,1969,2.0,,,U,1,2147.0,1,2 Story,Single,Good Quality,Good,Wood Siding,Slate,Hardwood,1.0,1,12,5100,2018-07-22 18:01:43,Residential,,,4417 YUMA STREET NW,WASHINGTON,DC,20016.0,18S UJ 19125 12911,38.94649607,-77.08715785,American University,001 C American University,1001.0,001001 4006,Ward 3,1591.0,-77.08749684091266,38.94679077092264,NW
2,0,Hot Water Rad,Y,1.0,8,3,1925.0,,1957,2.0,,,U,1,1040.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,11,2093,2018-07-22 18:01:43,Residential,,,1830 A STREET SE,WASHINGTON,DC,20003.0,18S UJ 28471 06299,38.8888271,-76.97771384,Old City 1,039 A Old City 1,6801.0,006801 1000,Ward 6,1110.0,-76.97805260500915,38.889115747323,SE
1,0,Forced Air,Y,1.0,6,2,1950.0,2010.0,1969,2.0,2007-07-12 00:00:00,252000.0,Q,1,884.0,1,2 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood/Carp,1.0,0,13,2376,2018-07-22 18:01:43,Residential,,,4457 C STREET SE,WASHINGTON,DC,20019.0,18S UJ 31610 05950,38.88629464,-76.94145656,Fort Dupont Park,022 B Fort Dupont Park,7703.0,007703 1002,Ward 7,5400.0,-76.94262816578012,38.886163351844274,SE
1,0,Warm Cool,Y,,4,1,1912.0,2003.0,1919,,2016-05-27 00:00:00,550000.0,Q,4,,1,,,,,,,,,0,17,942,2018-07-22 18:01:38,Condominium,1520.0,812.0,,,,20009.0,,38.920906325,-77.03070012,Columbia Heights,015 E Columbia Heights,3600.0,,Ward 1,2868.0,-77.03070241000901,38.92091378226712,NW
2,1,Warm Cool,Y,1.0,6,3,1947.0,,1960,2.0,2012-11-06 00:00:00,800000.0,U,1,1260.0,1,2 Story,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1.0,1,12,4284,2018-07-22 18:01:43,Residential,,,4319 ALTON PLACE NW,WASHINGTON,DC,20016.0,18S UJ 19346 12992,38.94727570000001,-77.0846305,American University,001 C American University,1001.0,001001 4004,Ward 3,1646.0,-77.08499868449107,38.947481117633494,NW
2,1,Forced Air,Y,1.0,4,3,1905.0,2010.0,1978,2.0,2011-02-09 00:00:00,,U,1,1344.0,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Wood Floor,1.0,0,11,1710,2018-07-22 18:01:43,Residential,,,750 MORTON STREET NW,WASHINGTON,DC,20010.0,18S UJ 24461 11151,38.9317309,-77.02517263,Columbia Heights,015 D Columbia Heights,3100.0,003100 1007,Ward 1,2893.0,-77.02493134080352,38.93170784816209,NW
2,0,Hot Water Rad,N,1.0,9,3,1925.0,1978.0,1957,2.0,,,U,1,1290.0,1,2 Story,Row End,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,11,1609,2018-07-22 18:01:43,Residential,,,601 GIRARD STREET NE,WASHINGTON,DC,20017.0,18S UJ 26780 10499,38.92632329999999,-76.99826806,Brookland,007 E Brookland,9201.0,009201 1014,Ward 5,3641.0,-76.99726846428989,38.926204037666544,NE
1,0,Forced Air,Y,,3,0,1915.0,,1919,,2012-03-26 00:00:00,362000.0,Q,1,,1,,,,,,,,,0,16,286,2018-07-22 18:01:38,Condominium,2892.0,618.0,,,,20001.0,,38.906383545,-77.025040875,Old City 2,040 C Old City 2,4902.0,,Ward 2,368.0,-77.02504316648984,38.90639100023096,NW
2,0,Wall Furnace,N,1.0,6,3,1916.0,,1957,2.0,2014-02-25 00:00:00,,U,1,1808.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1.0,0,13,3135,2018-07-22 18:01:43,Residential,,,817 UPSHUR STREET NW,WASHINGTON,DC,20011.0,18S UJ 24580 12300,38.94210716,-77.02408681,Petworth,042 A Petworth,2400.0,002400 3002,Ward 4,3024.0,-77.02439109732244,38.942298785675995,NW
1,0,Ht Pump,Y,,4,2,1911.0,1975.0,1911,,2015-09-01 00:00:00,625000.0,Q,6,,1,,,,,,,,,1,17,803,2018-07-22 18:01:38,Condominium,1138.0,1224.0,,,,20009.0,,38.92104423,-77.04635003,Kalorama,029 C Kalorama,4001.0,,Ward 1,2545.0,-77.04635232000744,38.92105168190053,NW
1,0,Warm Cool,Y,1.0,5,2,1942.0,,1943,2.0,2010-07-08 00:00:00,,U,1,832.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,11,1604,2018-07-22 18:01:43,Residential,,,131 33RD STREET NE,WASHINGTON,DC,20019.0,18S UJ 30015 06572,38.89158425,-76.95999762,Lily Ponds,032 B Lily Ponds,9604.0,009604 1001,Ward 7,5000.0,-76.95940823080286,38.89118931578989,NE
1,0,Forced Air,Y,,4,1,1960.0,1978.0,1960,,,,U,1,,1,,,,,,,,,0,17,393,2018-07-22 18:01:38,Condominium,2423.0,648.0,,,,20016.0,,38.93466835,-77.08468826,Wesley Heights,054 B Wesley Heights,801.0,,Ward 3,1601.0,-77.08469057606386,38.93467580564351,NW
2,0,Ht Pump,Y,,4,2,1982.0,,1982,,2007-06-11 00:00:00,550000.0,U,1,,1,,,,,,,,,1,16,402,2018-07-22 18:01:38,Condominium,2169.0,872.0,,,,20009.0,,38.91320959,-77.03766752,Old City 2,040 D Old City 2,5301.0,,Ward 2,178.0,-77.03766981136681,38.913217043146695,NW
2,1,Warm Cool,Y,1.0,6,3,1979.0,,1988,2.0,,,U,1,1292.0,1,2 Story,Row Inside,Good Quality,Average,Common Brick,Comp Shingle,Carpet,1.0,1,11,2142,2018-07-22 18:01:43,Residential,,,3602 36TH PLACE SE,WASHINGTON,DC,20020.0,18S UJ 30433 03487,38.86388364,-76.95440959,Hillcrest,028 C Hillcrest,7603.0,007603 1005,Ward 7,5671.0,-76.9544854948057,38.863751944365305,SE
1,0,Forced Air,Y,1.0,4,2,1945.0,,1956,2.0,,,U,1,810.0,1,2 Story,Semi-Detached,Average,Average,Brick/Siding,Comp Shingle,Hardwood,1.0,0,13,2065,2018-07-22 18:01:43,Residential,,,842 50TH PLACE NE,WASHINGTON,DC,20019.0,18S UJ 32806 07598,38.90136601,-76.92807872,Deanwood,018 B Deanwood,7809.0,007809 1003,Ward 7,5177.0,-76.92780988512773,38.90108476196117,NE
2,0,Forced Air,Y,,4,2,2006.0,,2006,,2011-06-28 00:00:00,557000.0,U,1,,1,,,,,,,,,1,17,369,2018-07-22 18:01:38,Condominium,1714.0,1104.0,,,,20009.0,,38.92125724,-77.0333385,Columbia Heights,015 A Columbia Heights,3700.0,,Ward 1,2661.0,-77.03334080511459,38.92126469605017,NW
1,0,Warm Cool,Y,,2,0,1895.0,1965.0,1895,,,,U,1,,1,,,,,,,,,0,17,54,2018-07-22 18:01:38,Condominium,2173.0,401.0,,,,20009.0,,38.91176266,-77.03782161,Old City 2,040 D Old City 2,5301.0,,Ward 2,179.0,-77.03782390035846,38.91177011315478,NW
1,0,Hot Water Rad,N,1.0,6,3,1909.0,,1957,2.0,2010-05-10 00:00:00,,U,1,1176.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1.0,0,11,1098,2018-07-22 18:01:43,Residential,,,1603 D STREET SE,WASHINGTON,DC,20003.0,18S UJ 28088 05763,38.88392791,-76.98199437,Old City 1,039 B Old City 1,6802.0,006802 2002,Ward 6,1090.0,-76.98136526634738,38.88363033829472,SE
2,0,Forced Air,Y,,3,1,2006.0,2006.0,2006,,2016-06-02 00:00:00,585000.0,Q,3,,1,,,,,,,,,0,17,180,2018-07-22 18:01:38,Condominium,2805.0,922.0,,,,20001.0,,38.90476073,-77.02429751,Old City 2,040 C Old City 2,4902.0,,Ward 2,369.0,-77.02429980189362,38.904768182770574,NW
2,0,Hot Water Rad,N,1.0,7,2,1900.0,1979.0,1967,2.0,2017-10-31 00:00:00,1100000.0,Q,3,1476.0,1,2 Story,Row Inside,Excellent,Average,Wood Siding,Metal- Sms,Hardwood,1.0,1,11,1953,2018-07-22 18:01:43,Residential,,,1237 31ST STREET NW,WASHINGTON,DC,20007.0,18S UJ 21290 08395,38.90627412,-77.06100761,Georgetown,025 G Georgetown,100.0,000100 4005,Ward 2,1209.0,-77.0601600459504,38.90573356274892,NW
1,0,Ht Pump,Y,,3,1,2006.0,,2006,,2018-04-30 00:00:00,,U,3,,1,,,,,,,,,0,17,98,2018-07-22 18:01:38,Condominium,3113.0,727.0,,,,20005.0,,38.90445577,-77.03105732,Central-tri 3,,10100.0,,Ward 2,247.0,-77.03105961661437,38.904463225324726,NW
2,1,Forced Air,Y,1.0,6,4,1923.0,2013.0,1967,1.75,2013-12-06 00:00:00,718000.0,Q,1,1704.0,1,2 Story,Single,Above Average,Good,Wood Siding,Comp Shingle,Hardwood,1.0,1,12,6714,2018-07-22 18:01:43,Residential,,,6724 2ND STREET NW,WASHINGTON,DC,20012.0,18S UJ 25603 15605,38.97207398,-77.01313466,Takoma Park,,1702.0,001702 2007,Ward 4,3361.0,-77.01302335611348,38.972448370000784,NW
1,1,Warm Cool,Y,1.0,7,3,1938.0,1960.0,1957,2.0,2006-11-06 00:00:00,682500.0,Q,1,1140.0,1,2 Story,Row Inside,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,1.0,0,11,1433,2018-07-22 18:01:43,Residential,,,2333 HUIDEKOPER PLACE NW,WASHINGTON,DC,20007.0,18S UJ 20116 09957,38.92010318,-77.07494712,Glover Park,,300.0,000300 4006,Ward 3,1301.0,-77.07512949882778,38.92025155961024,NW
3,1,Warm Cool,Y,2.0,10,5,1900.0,2008.0,1972,3.0,2001-12-20 00:00:00,,U,1,2580.0,1,3 Story,Row Inside,Very Good,Good,Common Brick,Metal- Sms,Hardwood,2.0,3,24,900,2018-07-22 18:01:43,Residential,,,2108 O STREET NW,WASHINGTON,DC,20037.0,18S UJ 22504 08603,38.9083969,-77.04705913,Central-tri 1,,5500.0,005500 4001,Ward 2,69.0,-77.04777818175225,38.90780341631853,NW
1,1,Warm Cool,Y,1.0,7,4,1949.0,,1952,2.0,2003-01-17 00:00:00,,U,1,1820.0,1,2 Story,Single,Above Average,Average,Common Brick,Comp Shingle,Hardwood,1.0,1,12,6500,2018-07-22 18:01:43,Residential,,,4261 MARNE PLACE NE,WASHINGTON,DC,20019.0,18S UJ 31740 08156,38.90618634,-76.94050233,Lily Ponds,032 A Lily Ponds,9601.0,009601 1030,Ward 7,5100.0,-76.9416520487726,38.90651962992448,NE
2,1,Forced Air,Y,1.0,7,4,1967.0,,1974,1.0,2012-01-04 00:00:00,219000.0,Q,1,1056.0,1,1 Story,Single,Average,Average,Common Brick,Comp Shingle,Hardwood,1.0,0,12,8830,2018-07-22 18:01:43,Residential,,,1117 51ST PLACE NE,WASHINGTON,DC,20019.0,18S UJ 32888 08034,38.90530989,-76.92724027,Deanwood,018 B Deanwood,7806.0,007806 1011,Ward 7,5201.0,-76.92703582658831,38.90537015270563,NE
1,0,Forced Air,Y,,3,1,1951.0,1972.0,1951,,2012-09-05 00:00:00,304500.0,Q,1,,1,,,,,,,,,0,17,516,2018-07-22 18:01:38,Condominium,1064.0,792.0,,,,20016.0,,38.93693126,-77.08388758000002,Cleveland Park,,1002.0,,Ward 3,1717.0,-77.0838898847732,38.93693871467485,NW
2,0,Hot Water Rad,N,1.0,5,3,1940.0,2017.0,1964,1.75,2017-07-10 00:00:00,346000.0,Q,3,1008.0,1,2 Story,Single,Above Average,Average,Brick/Siding,Comp Shingle,Hardwood/Carp,2.0,1,12,4950,2018-07-22 18:01:43,Residential,,,1123 44TH PLACE SE,WASHINGTON,DC,20019.0,18S UJ 31975 04990,38.87771337,-76.93702259,Fort Dupont Park,022 C Fort Dupont Park,7707.0,007707 2014,Ward 7,5361.0,-76.9362867135955,38.87759809433055,SE
3,0,Hot Water Rad,N,1.0,6,3,1930.0,,1954,2.0,2016-05-31 00:00:00,450000.0,Q,3,1744.0,1,2 Story,Single,Average,Average,Common Brick,Built Up,Hardwood,1.0,1,12,13000,2018-07-22 18:01:43,Residential,,,3013 SOUTH DAKOTA AVENUE NE,WASHINGTON,DC,20018.0,18S UJ 29298 10796,38.9294912,-76.96931021,Woodridge,056 B Woodridge,11100.0,011100 1037,Ward 5,4318.0,-76.96814268963958,38.92995967376368,NE
1,0,Forced Air,Y,,3,1,1963.0,1980.0,1963,,2000-11-16 00:00:00,184000.0,U,1,,1,,,,,,,,,0,17,248,2018-07-22 18:01:38,Condominium,1088.0,821.0,,,,20008.0,,38.92647513,-77.05237042,Garfield,,501.0,,Ward 3,2208.0,-77.05237271356978,38.92648259200006,NW
2,0,Forced Air,Y,,4,2,1960.0,1979.0,1960,,2018-02-21 00:00:00,,U,3,,1,,,,,,,,,0,17,1122,2018-07-22 18:01:38,Condominium,2430.0,1081.0,,,,20007.0,,38.92528467,-77.08024404,Glover Park,,702.0,,Ward 3,1709.0,-77.0802463436271,38.9252921254426,NW
1,0,Hot Water Rad,N,1.0,4,2,1925.0,,1954,1.0,,,U,1,676.0,1,1 Story,Single,Average,Average,Vinyl Siding,Comp Shingle,Hardwood,1.0,0,12,3985,2018-07-22 18:01:43,Residential,,,2823 MYRTLE AVENUE NE,WASHINGTON,DC,20018.0,18S UJ 29599 10986,38.93126435,-76.965888,Woodridge,056 B Woodridge,11100.0,011100 1036,Ward 5,4319.0,-76.96556334601155,38.93106892344045,NE
2,0,Forced Air,Y,1.0,8,3,1957.0,,1968,1.0,,,U,1,1558.0,1,1 Story,Single,Above Average,Average,Common Brick,Comp Shingle,Hardwood/Carp,1.0,1,12,6500,2018-07-22 18:01:43,Residential,,,4611 HILLTOP TERRACE SE,WASHINGTON,DC,20019.0,18S UJ 32146 05195,38.87959246,-76.93509351,Fort Dupont Park,022 C Fort Dupont Park,7707.0,007707 1004,Ward 7,5359.0,-76.93416823913509,38.87947809685985,SE
3,0,Hot Water Rad,N,1.0,7,3,1923.0,1993.0,1950,2.0,,,U,1,1312.0,1,2 Story,Row End,Average,Average,Common Brick,Metal- Sms,Hardwood,1.0,1,11,1700,2018-07-22 18:01:43,Residential,,,5128 9TH STREET NW,WASHINGTON,DC,20011.0,18S UJ 24457 13491,38.95280277,-77.02581863,Petworth,042 B Petworth,2101.0,002101 4009,Ward 4,3002.0,-77.02632726306857,38.95264313065136,NW
1,0,Ht Pump,Y,,4,1,1942.0,1982.0,1942,,1996-07-01 00:00:00,155000.0,Q,1,,1,,,,,,,,,0,16,1368,2018-07-22 18:01:38,Condominium,1066.0,1001.0,,,,20016.0,,38.93647738,-77.07636626,Cleveland Park,,1002.0,,Ward 3,1820.0,-77.07636855976237,38.93648483919923,NW
4,1,Warm Cool,Y,1.0,6,3,1987.0,,2001,3.0,2012-07-24 00:00:00,,U,1,2622.0,1,3 Story,Row End,Excellent,Good,Common Brick,Comp Shingle,Hardwood,1.0,1,11,1920,2018-07-22 18:01:43,Residential,,,3672 WINFIELD LANE NW,WASHINGTON,DC,20007.0,18S UJ 20301 09012,38.91162819,-77.07256959,Georgetown,025 A Georgetown,202.0,000202 1010,Ward 2,1292.0,-77.07121589045997,38.91204716932289,NW
2,1,Forced Air,Y,1.0,8,4,1922.0,2006.0,1964,1.0,2014-07-11 00:00:00,,U,9,619.0,1,1 Story,Single,Average,Good,Vinyl Siding,Comp Shingle,Wood Floor,1.0,0,12,2000,2018-07-22 18:01:43,Residential,,,311 55TH STREET NE,WASHINGTON,DC,20019.0,18S UJ 33343 06726,38.89361218,-76.92167466,Deanwood,018 C Deanwood,7808.0,007808 3009,Ward 7,5250.0,-76.9217904869609,38.892354095802105,NE
1,0,Ht Pump,Y,,1,1,2016.0,,2016,,2016-10-26 00:00:00,449900.0,Q,2,,1,,,,,,,,,0,17,303,2018-07-22 18:01:38,Condominium,5398.0,622.0,,,,20009.0,,38.92789896,-77.034598195,Columbia Heights,015 A Columbia Heights,2802.0,,Ward 1,2672.0,-77.034600487766,38.92790641627335,NW
2,0,Forced Air,Y,1.0,7,3,1932.0,,1957,2.0,,,U,1,1360.0,1,2 Story,Row End,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1.0,2,11,3000,2018-07-22 18:01:43,Residential,,,4510 SOUTH DAKOTA AVENUE NE,WASHINGTON,DC,20017.0,18S UJ 27838 12513,38.94466875,-76.98656678,Brookland,007 B Brookland,9503.0,009503 1007,Ward 5,3976.0,-76.98727512978485,38.9446928843082,NE
1,0,Hot Water Rad,N,1.0,6,3,1926.0,,1943,2.0,2006-07-14 00:00:00,,U,1,1080.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,11,2796,2018-07-22 18:01:43,Residential,,,719 EMERSON STREET NW,WASHINGTON,DC,20011.0,18S UJ 24708 13179,38.95004659,-77.02283781,Petworth,042 B Petworth,2201.0,002201 1003,Ward 4,3147.0,-77.0228088263457,38.950412422644774,NW
2,0,Warm Cool,Y,,5,3,1978.0,,1978,,1996-11-04 00:00:00,,U,1,,1,,,,,,,,,0,16,2685,2018-07-22 18:01:38,Condominium,3032.0,1527.0,,,,20018.0,,38.92593807,-76.96284164,Fort Lincoln,,9000.0,,Ward 5,4326.0,-76.96284390490514,38.92594552939342,NE
1,0,Forced Air,Y,,3,1,2007.0,2007.0,2007,,2012-07-19 00:00:00,366000.0,Q,1,,1,,,,,,,,,0,16,369,2018-07-22 18:01:38,Condominium,2866.0,607.0,,,,20009.0,,38.91874778,-77.03078775,Old City 2,040 F Old City 2,4400.0,,Ward 1,235.0,-77.03079004818106,38.918755237405186,NW
1,1,Hot Water Rad,N,1.0,6,3,1910.0,2010.0,1967,2.0,2007-11-27 00:00:00,439000.0,Q,1,1216.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,11,1280,2018-07-22 18:01:43,Residential,,,1344 D STREET NE,WASHINGTON,DC,20002.0,18S UJ 27709 06996,38.89496046,-76.98666836,Old City 1,039 F Old City 1,8001.0,008001 2009,Ward 6,1030.0,-76.98728331212416,38.89540715441839,NE
1,0,Forced Air,Y,,2,0,1926.0,2007.0,1926,,2008-04-25 00:00:00,135000.0,Q,1,,1,,,,,,,,,0,17,141,2018-07-22 18:01:38,Condominium,1844.0,364.0,,,,20009.0,,38.92668862,-77.03443105,Columbia Heights,015 A Columbia Heights,2802.0,,Ward 1,2670.0,-77.0344333553476,38.926696078251325,NW
1,0,Forced Air,Y,1.0,8,4,1930.0,2018.0,1967,2.0,2018-02-01 00:00:00,605000.0,Q,2,1624.0,1,2 Story,Single,Above Average,Good,Common Brick,Slate,Hardwood,1.0,1,12,3740,2018-07-22 18:01:43,Residential,,,423 ONEIDA PLACE NW,WASHINGTON,DC,20011.0,18S UJ 25064 14519,38.96218932,-77.01907123,Brightwood,006 E Brightwood,1902.0,001902 1005,Ward 4,3265.0,-77.01901439243434,38.9618229410095,NW
1,0,Warm Cool,Y,1.0,5,2,1925.0,,1957,1.0,,,U,1,728.0,1,1 Story,Single,Above Average,Average,Vinyl Siding,Comp Shingle,Hardwood,1.0,0,12,3760,2018-07-22 18:01:43,Residential,,,2622 BRENTWOOD ROAD NE,WASHINGTON,DC,20018.0,18S UJ 29294 11043,38.93171403,-76.96941467,Woodridge,056 B Woodridge,11100.0,011100 2005,Ward 5,4314.0,-76.96959907433302,38.931792790496715,NE
3,0,Warm Cool,Y,1.0,9,4,1966.0,,1976,1.0,,,U,1,1335.0,1,1 Story,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,2,12,5123,2018-07-22 18:01:43,Residential,,,3200 NASH PLACE SE,WASHINGTON,DC,20020.0,18S UJ 30038 04466,38.87262592,-76.95920366,Hillcrest,028 B Hillcrest,9901.0,009901 2016,Ward 7,5542.0,-76.95901381986499,38.872018052707965,SE
4,1,Warm Cool,Y,1.0,10,5,1986.0,,1998,2.0,,,U,1,3820.0,1,2 Story,Single,Very Good,Very Good,Common Brick,Slate,Hardwood,1.0,3,12,9263,2018-07-22 18:01:43,Residential,,,5201 UPTON TERRACE NW,WASHINGTON,DC,20016.0,18S UJ 17762 12540,38.94287674,-77.10277431,Spring Valley,050 C Spring Valley,901.0,000901 2011,Ward 3,1459.0,-77.10274212007495,38.93967766462206,NW
1,0,Warm Cool,Y,,4,1,1967.0,,1967,,2006-08-31 00:00:00,290000.0,Q,1,,1,,,,,,,,,0,17,668,2018-07-22 18:01:38,Condominium,2282.0,890.0,,,,20024.0,,38.87478919500001,-77.01630113,Southwest Waterfront,,11000.0,,Ward 6,546.0,-77.01630341233209,38.874796645101256,SW
1,0,Forced Air,Y,,3,1,1923.0,2005.0,1923,,2018-07-09 00:00:00,304985.0,Q,4,,1,,,,,,,,,1,16,324,2018-07-22 18:01:38,Condominium,1735.0,519.0,,,,20010.0,,38.937666905,-77.03356572000001,Columbia Heights,015 B Columbia Heights,2502.0,,Ward 4,2692.0,-77.03356802511937,38.93767436487322,NW
1,0,Hot Water Rad,N,1.0,6,3,1916.0,,1947,2.0,1996-06-06 00:00:00,115000.0,Q,1,1272.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1.0,0,11,1750,2018-07-22 18:01:43,Residential,,,1325 POTOMAC AVENUE SE,WASHINGTON,DC,20003.0,18S UJ 27595 05247,38.87918419,-76.98755157,Old City 1,039 D Old City 1,7100.0,007100 2011,Ward 6,1046.0,-76.98655948443766,38.878899170207134,SE
2,0,Hot Water Rad,N,2.0,8,4,1955.0,,1964,2.0,,,U,1,1152.0,1,2 Story,Multi,Average,Average,Common Brick,Built Up,Hardwood,2.0,0,23,2233,2018-07-22 18:01:43,Residential,,,212 VARNUM STREET NE,WASHINGTON,DC,20011.0,18S UJ 26348 12365,38.94303897,-77.00372378,Brookland,007 A Brookland,9501.0,009501 3004,Ward 5,3672.0,-77.00313813733058,38.94341119708065,NE
2,1,Warm Cool,Y,1.0,7,3,2017.0,,2017,2.0,2017-08-01 00:00:00,245000.0,Q,2,1394.0,1,2.5 Story Fin,Row Inside,Average,Good,Vinyl Siding,Comp Shingle,Hardwood/Carp,1.0,0,11,837,2018-07-22 18:01:43,Residential,,,444 EASTERN AVENUE NE,WASHINGTON,DC,20019.0,18S UJ 34123 06857,38.89493862,-76.91272542,Deanwood,018 C Deanwood,7808.0,007808 2000,Ward 7,5260.0,-76.91276833088696,38.895018191184356,NE
2,0,Hot Water Rad,N,2.0,8,4,1929.0,,1960,2.5,1999-12-02 00:00:00,361600.0,U,1,1764.0,1,2.5 Story Unfin,Row End,Good Quality,Average,Common Brick,Slate,Hardwood,2.0,1,24,2455,2018-07-22 18:01:43,Residential,,,3834 BEECHER STREET NW,WASHINGTON,DC,20007.0,18S UJ 20016 10119,38.92154220000001,-77.07615093,Glover Park,,300.0,000300 4008,Ward 3,1301.0,-77.07512949882778,38.92025155961024,NW
1,1,Hot Water Rad,N,1.0,6,3,1911.0,,1954,2.0,2009-08-28 00:00:00,,U,1,1572.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,11,1530,2018-07-22 18:01:43,Residential,,,1531 1ST STREET NW,WASHINGTON,DC,20001.0,18S UJ 25558 08781,38.91061029,-77.01191305,Old City 2,040 A Old City 2,4600.0,004600 1000,Ward 5,615.0,-77.01082412861211,38.91052760394183,NW
1,0,Wall Furnace,N,1.0,2,1,1900.0,1974.0,1957,2.0,2010-07-20 00:00:00,,U,1,1056.0,1,2 Story,Row End,Above Average,Poor,Common Brick,Metal- Sms,Hardwood,1.0,0,11,635,2018-07-22 18:01:43,Residential,,,152 REAR 11TH STREET NE,WASHINGTON,DC,20002.0,18S UJ 27241 06653,38.89177252,-76.99198353,Old City 1,039 K Old City 1,8100.0,008100 3001,Ward 6,965.0,-76.99202060501838,38.89135834848882,NE
1,0,Ht Pump,Y,,4,1,2004.0,,2004,,2005-03-09 00:00:00,517780.0,Q,1,,1,,,,,,,,,0,17,119,2018-07-22 18:01:38,Condominium,3063.0,1150.0,,,,20001.0,,38.900085485,-77.018148325,Central-tri 3,,5900.0,,Ward 2,517.0,-77.01815061316512,38.90009293839465,NW
4,1,Warm Cool,Y,1.0,6,4,1920.0,2010.0,1969,2.0,2012-08-29 00:00:00,,U,1,2518.0,1,2 Story,Single,Good Quality,Average,Wood Siding,Slate,Hardwood,1.0,1,12,7688,2018-07-22 18:01:43,Residential,,,3803 YUMA STREET NW,WASHINGTON,DC,20016.0,18S UJ 20165 12883,38.94646243,-77.07514983,North Cleveland Park,,1200.0,001200 3007,Ward 3,1835.0,-77.07589198988805,38.946711011290134,NW
2,1,Forced Air,Y,1.0,5,2,1907.0,2002.0,1967,2.0,2013-11-01 00:00:00,711000.0,Q,1,1298.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,1.0,1,11,891,2018-07-22 18:01:43,Residential,,,112 DUDDINGTON PLACE SE,WASHINGTON,DC,20003.0,18S UJ 26063 05676,38.88274962,-77.00530479999998,Capitol Hill,009 A Capitol Hill,6500.0,006500 2013,Ward 6,736.0,-77.00471526732096,38.882464822174896,SE
3,0,Hot Water Rad,N,2.0,11,5,1926.0,1998.0,1957,2.0,2010-11-10 00:00:00,,U,1,1860.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,2.0,4,24,1931,2018-07-22 18:01:43,Residential,,,810 D STREET SE,WASHINGTON,DC,20003.0,18S UJ 27015 05880,38.88477136,-76.99438731,Capitol Hill,009 B Capitol Hill,6700.0,006700 3013,Ward 6,924.0,-76.99432436802438,38.8852727332813,SE
